parent_smiles,pH_r,temp_C_r,pH_over_TK_r,group_source_key,source_block,source_blocks_joined,n_source_blocks,all_conditions_missing,logK,rep_n,rep_std,smiles_rdkit,compound_name,pH,temp_C,pH_over_TK,src_A_raw_k_with_smiles,src_B_logk_name_only,src_C_logk_with_pH_T,src_D_logk_with_pH_over_TK,kept_for_model
O=C([O-])CCl,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.65321251377534,1,0.0,O=C([O-])CCl,2-chloroacetate,,,,0,1,0,0,True
C=C(C)OC(C)=O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.17609125905568,2,0.0,C=C(C)OC(C)=O,prop-1-en-2-yl acetate,,,,0,1,0,0,True
CCOC(=O)c1ccccc1C(=O)OCC,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.80617997398389,2,0.0,CCOC(=O)c1ccccc1C(=O)OCC,diethyl phthalate,,,,0,1,0,0,True
O=C(O)CI,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.53147891704226,2,0.0,O=C(O)CI,Iodoacetic acid,,,,0,1,0,0,True
C1CCOC1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.341212135758715,2,0.03929797447940727,C1CCOC1,tetrahydrofuran,,,,0,1,0,0,True
[2H]OC([2H])([2H])[2H],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.56820172406699,1,0.0,[2H]OC([2H])([2H])[2H],trideuterio-deuteriooxymethane,,,,0,1,0,0,True
O=C(O)c1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.07912083069842,3,9.228597029717857e-05,O=C(O)c1ccccc1,benzoic acid,,,,0,1,0,0,True
O=C(O)c1ccc(Br)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.0,3,0.0,O=C(O)c1ccc(Br)cc1,4-Bromobenzoic acid,,,,0,1,0,0,True
CCCCCc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.39967372148104,1,0.0,CCCCCc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1,ACA,,,,0,1,0,0,True
O=C([O-])/C=C\C(=O)[O-],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.20411998265593,1,0.0,O=C([O-])/C=C\C(=O)[O-],(Z)-but-2-enedioate,,,,0,1,0,0,True
Cc1cccc(C(=O)[O-])c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.272034022175134,2,0.041006498962134326,Cc1cccc(C(=O)[O-])c1,3-Toluate,,,,0,1,0,0,True
C1COCCO1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.64633001598626,2,0.04854997420425415,C1COCCO1,"1,4-dioxane",,,,0,1,0,0,True
CC1=CC[C@H](C(C)(C)O)CC1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.637770844200656,2,0.035336936578356716,CC1=CC[C@H](C(C)(C)O)CC1,a-Terpineol,,,,0,1,0,0,True
O=NO,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.20411998265592,1,0.0,O=NO,NITROUS ACID,,,,0,1,0,0,True
O=C(O)c1ccc(O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.39794000867204,5,2.607304063543597e-05,O=C(O)c1ccc(O)cc1,4-hydroxybenzoate,,,,0,1,0,0,True
O=C(O)C1CCCCC1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.72427586960079,2,0.0,O=C(O)C1CCCCC1,Cyclohexanoic acid,,,,0,1,0,0,True
CN(C)CCC=C1c2ccccc2CCc2ccccc21,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.68124123737559,1,0.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,amitriptyline hydrochloride,,,,0,1,0,0,True
O=Cc1ccc(O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.77085201164214,2,0.0,O=Cc1ccc(O)cc1,p-Hydroxybenzaldehyde,,,,0,1,0,0,True
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.71324527154697,1,0.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,Dexamethasone,,,,0,1,0,0,True
O=C([O-])c1cc(O)c(O)c(O)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.46239799789896,2,0.0,O=C([O-])c1cc(O)c(O)c(O)c1,Gallate ion,,,,0,1,0,0,True
Cc1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.26492201845644,3,0.18993605512279257,Cc1ccccc1,toluene,,,,0,1,0,0,True
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.34759395501805,3,0.29699674130447185,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,Penicillin G,,,,0,1,0,0,True
O=S(=O)([O-])c1nc2ccccc2s1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.17609125905568,1,0.0,O=S(=O)([O-])c1nc2ccccc2s1,2-Benzothiazolesulfonate,,,,0,1,0,0,True
c1ccc2c(c1)Cc1ccccc1-2,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.39794000867204,1,0.0,c1ccc2c(c1)Cc1ccccc1-2,9H-Fluorene,,,,0,1,0,0,True
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.07918124604763,1,0.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,"(2S,5R,6R)-6-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",,,,0,1,0,0,True
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.08289268515822,3,0.0001073148417747305,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"(8R,9S,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",,,,0,1,0,0,True
CC(O)C(=O)[O-],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.204059991327965,4,6.927201869962167e-05,CC(O)C(=O)[O-],lactate,,,,0,1,0,0,True
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,10.9095560292412,2,0.0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Sulfamethoxypyridazine,,,,0,1,0,0,True
CCNc1nc(NC(C)C)nc(SC)n1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.61278385671974,2,0.0,CCNc1nc(NC(C)C)nc(SC)n1,Ametryn,,,,0,1,0,0,True
O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.31175386105575,1,0.0,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,chlorendic acid,,,,0,1,0,0,True
COc1ccc(C(=O)O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.54404536290018,3,3.464648730666874e-05,COc1ccc(C(=O)O)cc1,4-Methoxybenzoic acid,,,,0,1,0,0,True
C=C(C)C(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.04139268515823,2,0.0,C=C(C)C(=O)O,Methacrylic acid,,,,0,1,0,0,True
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.43296929087441,1,0.0,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],"2-Methyl-1,3-dinitrobenzene",,,,0,1,0,0,True
O=Cc1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.84971827154287,2,0.0021779980296832593,O=Cc1ccccc1,Benzaldehyde,,,,0,1,0,0,True
O=C([O-])c1ccc(Br)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.0,2,0.0,O=C([O-])c1ccc(Br)cc1,4-bromobenzoate,,,,0,1,0,0,True
NC(Cc1c[nH]c2ccccc12)C(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.30102999566398,1,0.0,NC(Cc1c[nH]c2ccccc12)C(=O)O,2-amino-3-(1H-indol-3-yl)propanoic acid,,,,0,1,0,0,True
O=C(O)CC(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.43136376415899,3,0.059502152112676135,O=C(O)CC(=O)O,malonic acid,,,,0,1,0,0,True
[2H]OC,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.04139268515823,1,0.0,[2H]OC,deuteriooxymethane,,,,0,1,0,0,True
Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)OC4C(CO)OC(n5cnc6c(N)ncnc65)C4O)C(O)C3O)c2[nH]1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.30102999566398,1,0.0,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)OC4C(CO)OC(n5cnc6c(N)ncnc65)C4O)C(O)C3O)c2[nH]1,"[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl [5-(6-aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] hydrogen phosphate",,,,0,1,0,0,True
Cc1ccc(Cl)c(Cl)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.95424250943933,2,0.0,Cc1ccc(Cl)c(Cl)c1,"1,2-dichloro-4-methylbenzene",,,,0,1,0,0,True
CC(=O)OCCCOC(C)=O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.63346845557959,1,0.0,CC(=O)OCCCOC(C)=O,3-acetyloxypropyl acetate,,,,0,1,0,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.41329976408125,2,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorooctanoic acid,,,,0,1,0,0,True
Brc1cccc(Br)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.69897000433602,2,0.0,Brc1cccc(Br)c1,"1,3-DIBROMOBENZENE",,,,0,1,0,0,True
O=c1cc[nH]c(=O)[nH]1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.0,1,0.0,O=c1cc[nH]c(=O)[nH]1,uracil,,,,0,1,0,0,True
Cc1ccc(O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.61256728771148,3,0.10215989958934087,Cc1ccc(O)cc1,p-cresol,,,,0,1,0,0,True
Cc1ccccc1Br,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.36172783601759,2,0.0,Cc1ccccc1Br,2-bromotoluene,,,,0,1,0,0,True
CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.5910646070265,1,0.0,CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,"N,N-Dimethyladenosine",,,,0,1,0,0,True
N#CC(Cl)(Cl)Cl,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.38560627359831,2,0.0,N#CC(Cl)(Cl)Cl,Trichloroacetonitrile,,,,0,1,0,0,True
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.92531209149965,1,0.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Imatinib,,,,0,1,0,0,True
Cc1c[nH]c2ccccc12,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,10.0791812460476,2,0.0,Cc1c[nH]c2ccccc12,3-Methylindole,,,,0,1,0,0,True
O=C(O)c1ccccc1O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.20411998265592,2,0.0,O=C(O)c1ccccc1O,Salicylic acid,,,,0,1,0,0,True
CNCCC=C1c2ccccc2CCc2ccccc21,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,10.301029995664,1,0.0,CNCCC=C1c2ccccc2CCc2ccccc21.[H+],Nortriptylene HCl,,,,0,1,0,0,True
CCOCC,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.127134272473466,2,0.01857466626387671,CCOCC,diethyl ether,,,,0,1,0,0,True
Clc1cccc(Cl)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.04139268515823,1,0.0,Clc1cccc(Cl)c1,"1,3-Dichlorobenzene",,,,0,1,0,0,True
CCc1cccc2ccccc12,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.32221929473392,1,0.0,CCc1cccc2ccccc12,1-Ethylnaphthalene,,,,0,1,0,0,True
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.977170165064365,2,0.026113495195450857,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Sulfamethoxazole,,,,0,1,0,0,True
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.02530586526477,2,0.0,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"2,4-Dinitroanisole",,,,0,1,0,0,True
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.12057393120585,2,0.0,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,Florfenicol,,,,0,1,0,0,True
O=C([O-])CO,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.204,3,0.13840396092280896,O=C([O-])CO,glycolate,,,,0,1,0,0,True
Cn1cnc2c(N)ncnc21,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.61278385671974,2,0.0,Cn1cnc2c(N)ncnc21,9-methylpurin-6-amine,,,,0,1,0,0,True
CCOC(C)=O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.46239799789896,1,0.0,CCOC(C)=O,Ethyl acetate,,,,0,1,0,0,True
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.83884909073726,1,0.0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,Triton X-45,,,,0,1,0,0,True
Cc1ncc([N+](=O)[O-])n1CCO,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.43775056282039,2,0.0,Cc1ncc([N+](=O)[O-])n1CCO,metronidazole,,,,0,1,0,0,True
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.33445375115093,1,0.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,azathioprine,,,,0,1,0,0,True
CC(C)c1ccc(S(=O)(=O)O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.73239375982297,1,0.0,CC(C)c1ccc(S(=O)(=O)O)cc1,4-propan-2-ylbenzenesulfonic acid,,,,0,1,0,0,True
Cc1ccc(C(=O)O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.25518167006887,3,0.00013875280701920135,Cc1ccc(C(=O)O)cc1,p-toluic acid,,,,0,1,0,0,True
CC(=O)[O-],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.672,3,0.002639476828642058,CC(=O)[O-],acetate,,,,0,1,0,0,True
CSCC[C@H](N)C(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.04119634257911,3,0.00019634257911516073,CSCC[C@H](N)C(=O)O,methionine,,,,0,1,0,0,True
Cc1ccc(CC(=O)[O-])cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.65321251377534,1,0.0,Cc1ccc(CC(=O)[O-])cc1,2-(4-methylphenyl)acetate,,,,0,1,0,0,True
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.77815125038364,1,0.0,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",,,,0,1,0,0,True
COc1cccc(C=O)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.63346845557959,1,0.0,COc1cccc(C=O)c1,m-Methoxybenzaldehyde,,,,0,1,0,0,True
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,10.6730209071289,2,0.0,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Sulfathiazole,,,,0,1,0,0,True
N#Cc1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.07918124604763,2,0.0,N#Cc1ccccc1,Benzonitrile,,,,0,1,0,0,True
Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.20411998265592,1,0.0,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,,,,0,1,0,0,True
Cc1cccc(Cl)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.95424250943933,2,0.0,Cc1cccc(Cl)c1,3-chlorotoluene,,,,0,1,0,0,True
CC(=O)c1ccc(C(=O)O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.30102999566398,2,0.0,CC(=O)c1ccc(C(=O)O)cc1,4-Acetylbenzoic acid,,,,0,1,0,0,True
OCCOc1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.13987908640124,2,0.0,OCCOc1ccccc1,2-phenoxyethanol,,,,0,1,0,0,True
Cc1ccc(S(=O)(=O)[O-])cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.17609125905568,1,0.0,Cc1ccc(S(=O)(=O)[O-])cc1,4-Methylbenzenesulfonate,,,,0,1,0,0,True
C1CO1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.04921802267018,1,0.0,C1CO1,Oxirane,,,,0,1,0,0,True
C=CC(N)=O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.201388534805169,2,0.003862850595445604,C=CC(N)=O,Acrylamide,,,,0,1,0,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.10037054511756,2,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoropentanoic acid,,,,0,1,0,0,True
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.02515293263238,1,0.0,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,Oxytetracycline,,,,0,1,0,0,True
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,4.039590623023815,2,0.05598959602308,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,Iopromide,,,,0,1,0,0,True
COc1ccc2cc(C(C)C(=O)O)ccc2c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.82996874573685,2,0.04464059172112825,COc1ccc2cc(C(C)C(=O)O)ccc2c1,naproxen,,,,0,1,0,0,True
OCCc1cccc2ccccc12,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.44715803134222,1,0.0,OCCc1cccc2ccccc12,2-naphthalen-1-ylethanol,,,,0,1,0,0,True
NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,10.0791812460476,1,0.0,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,Ribonuclease,,,,0,1,0,0,True
Cc1cc(C)cc(C)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.11396223487123,3,2.8843593538676756e-05,Cc1cc(C)cc(C)c1,"1,3,5-Trimethylbenzene",,,,0,1,0,0,True
C=CC(=O)OC,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.35745812399679,1,0.0,C=CC(=O)OC,Methyl acrylate,,,,0,1,0,0,True
O=c1[nH]c(=O)[nH]c(=O)[nH]1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,7.27875360095283,2,0.0,O=c1[nH]c(=O)[nH]c(=O)[nH]1,Cyanuric acid,,,,0,1,0,0,True
Cc1cn([C@@H]2C[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3O)O2)c(=O)[nH]c1=O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.30102999566398,1,0.0,Cc1cn([C@@H]2C[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3O)O2)c(=O)[nH]c1=O,"[(2R,3S,5R)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl [(2R,3R,5S)-3-(hydroxymethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl] hydrogen phosphate",,,,0,1,0,0,True
CCNc1nc(Cl)nc(NC(C)C)n1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.406610411478235,2,0.018873156596139015,CCNc1nc(Cl)nc(NC(C)C)n1,Atrazine,,,,0,1,0,0,True
Cc1ccc(C)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.43124250943932,3,0.0001852196437421932,Cc1ccc(C)cc1,p-xylene,,,,0,1,0,0,True
Cc1ccc(Br)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.0,2,0.0,Cc1ccc(Br)cc1,1-Bromo-4-methylbenzene,,,,0,1,0,0,True
CCCNCC1(O)C(C)OC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)NCC(C)CC(C)(O)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1(C)OC,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.6232492903979,1,0.0,CCCNCC1(O)C(C)OC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)NCC(C)CC(C)(O)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1(C)OC,Tulathromycin,,,,0,1,0,0,True
Cc1ccccc1C(=O)[O-],,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.14612803567824,2,0.0,Cc1ccccc1C(=O)[O-],2-Toluate,,,,0,1,0,0,True
CC1C(OS(=O)(=O)O)CC2CC(C(O)c3cc(=O)[nH]c(=O)[nH]3)NC3=NCC1N32,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.65321251377534,1,0.0,CC1C(OS(=O)(=O)O)CC2CC(C(O)c3cc(=O)[nH]c(=O)[nH]3)NC3=NCC1N32,Cylindrospermopsin,,,,0,1,0,0,True
COc1ccc(C(=O)O)c(OC)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.57978359661681,3,0.0,COc1ccc(C(=O)O)c(OC)c1,"2,4-dimethoxybenzoate",,,,0,1,0,0,True
CC1(C)C2CC=C(C=O)C1C2,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.16071200463529,2,0.016253403708877682,CC1(C)C2CC=C(C=O)C1C2,Myrtenal,,,,0,1,0,0,True
Brc1ccccc1Br,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.60205999132796,1,0.0,Brc1ccccc1Br,"1,2-Dibromobenzene",,,,0,1,0,0,True
Brc1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.25527250510331,2,0.0,Brc1ccccc1,Bromobenzene,,,,0,1,0,0,True
O=[N+]([O-])c1ccccc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.0,1,0.0,O=[N+]([O-])c1ccccc1,Nitrobenzene,,,,0,1,0,0,True
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.6232492903979,1,0.0,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,Terbutaline,,,,0,1,0,0,True
c1cncnc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,8.0,1,0.0,c1cncnc1,Pyrimidine,,,,0,1,0,0,True
COC(=O)c1ccccc1N,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.7481880270062,2,0.0,COC(=O)c1ccccc1N,Methyl 2-aminobenzoate,,,,0,1,0,0,True
O=C([O-])CC(O)C(=O)O,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,6.929,3,0.00024186687391574124,O=C([O-])CC(O)C(=O)O,hydrogen malate,,,,0,1,0,0,True
CC(C)Cc1ccc(C(C)C(=O)O)cc1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.57978359661681,3,0.10712650912272675,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ibuprofen,,,,0,1,0,0,True
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,,,,B_logk_name_only,B_logk_name_only,B_logk_name_only,1,1,9.869,1,0.0,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,Cybutryne,,,,0,1,0,0,True
